id,flight_type,city,status,gate,claim,scheduled_time,actual_time,flight_codes,route_airport_code,delay_min,primary_flight_code,airline_code,flight_number,airline,status_clean,flight_date,hour,day_of_week,month,is_cancelled,is_delayed,is_ontime,is_early,otp_15_flag
710255.0,arrival,San Jose,Arrived,17,5.0,2026-03-20 07:55:00,2026-03-20 07:35:00,WN4455,SJC,-20.0,WN4455,WN,4455,Southwest,Early,2026-03-20,7,Friday,3,0,0,0,1,1.0
710258.0,arrival,Sacramento,Arrived,20,5.0,2026-03-20 08:00:00,2026-03-20 07:51:00,WN4115,SMF,-9.0,WN4115,WN,4115,Southwest,On Time,2026-03-20,8,Friday,3,0,0,1,0,1.0
,arrival,Provo,Arrived,4,2.0,2026-03-20 08:05:00,2026-03-20 08:01:00,MX602,PVU,-4.0,MX602,MX,602,Breeze,On Time,2026-03-20,8,Friday,3,0,0,1,0,1.0
710259.0,arrival,Oakland,Arrived,18,5.0,2026-03-20 08:10:00,2026-03-20 07:59:00,WN4097,OAK,-11.0,WN4097,WN,4097,Southwest,On Time,2026-03-20,8,Friday,3,0,0,1,0,1.0
710260.0,arrival,Las Vegas,Arrived,19,5.0,2026-03-20 08:15:00,2026-03-20 08:10:00,WN3280,LAS,-5.0,WN3280,WN,3280,Southwest,On Time,2026-03-20,8,Friday,3,0,0,1,0,1.0
710263.0,arrival,Phoenix,Cancelled,22B,,2026-03-20 08:25:00,2026-03-20 08:16:00,WN2566,PHX,-9.0,WN2566,WN,2566,Southwest,Cancelled,2026-03-20,8,Friday,3,1,0,0,0,
,arrival,Dallas-Ft. Worth,Arrived,7,1.0,2026-03-20 08:33:00,2026-03-20 08:13:00,AA1686,DFW,-20.0,AA1686,AA,1686,American,Early,2026-03-20,8,Friday,3,0,0,0,1,1.0
,arrival,San Francisco,Arrived,12,3.0,2026-03-20 08:35:00,2026-03-20 08:16:00,AS3440,SFO,-19.0,AS3440,AS,3440,Alaska,Early,2026-03-20,8,Friday,3,0,0,0,1,1.0
,arrival,Phoenix,Arrived,15,6.0,2026-03-20 08:50:00,2026-03-20 08:29:00,F91719,PHX,-21.0,F91719,F,91719,Other,Early,2026-03-20,8,Friday,3,0,0,0,1,1.0
,arrival,Des Moines,Arrived,C16,6.0,2026-03-20 08:55:00,2026-03-20 08:40:00,G4457,DSM,-15.0,G4457,G,4457,Other,Early,2026-03-20,8,Friday,3,0,0,0,1,1.0
,arrival,Phoenix,Arrived,6,1.0,2026-03-20 08:58:00,2026-03-20 08:36:00,AA543,PHX,-22.0,AA543,AA,543,American,Early,2026-03-20,8,Friday,3,0,0,0,1,1.0
,arrival,San Francisco,Arrived,10,4.0,2026-03-20 09:03:00,2026-03-20 08:52:00,"UA5937, AC4246",SFO,-11.0,UA5937,UA,5937,United,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
,arrival,Salt Lake City,Arrived,4,2.0,2026-03-20 09:09:00,2026-03-20 08:48:00,DL1198,SLC,-21.0,DL1198,DL,1198,Delta,Early,2026-03-20,9,Friday,3,0,0,0,1,1.0
,arrival,Boise,Arrived,11,3.0,2026-03-20 09:11:00,2026-03-20 08:57:00,AS486,BOI,-14.0,AS486,AS,486,Alaska,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
710281.0,arrival,Oakland,Arrived,21,5.0,2026-03-20 09:25:00,2026-03-20 09:24:00,WN1199,OAK,-1.0,WN1199,WN,1199,Southwest,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
710285.0,arrival,San Jose,Arrived,20,5.0,2026-03-20 09:35:00,2026-03-20 09:15:00,WN1933,SJC,-20.0,WN1933,WN,1933,Southwest,Early,2026-03-20,9,Friday,3,0,0,0,1,1.0
710286.0,arrival,Phoenix,Arrived,17,5.0,2026-03-20 09:35:00,2026-03-20 09:16:00,WN643,PHX,-19.0,WN643,WN,643,Southwest,Early,2026-03-20,9,Friday,3,0,0,0,1,1.0
,arrival,Portland,Arrived,13,3.0,2026-03-20 09:38:00,2026-03-20 09:32:00,AS1404,PDX,-6.0,AS1404,AS,1404,Alaska,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
,arrival,Denver,Arrived,9,4.0,2026-03-20 09:48:00,2026-03-20 09:21:00,"UA2666, AC5491",DEN,-27.0,UA2666,UA,2666,United,Early,2026-03-20,9,Friday,3,0,0,0,1,1.0
710289.0,arrival,Las Vegas,Arrived,18,5.0,2026-03-20 09:50:00,2026-03-20 09:40:00,WN458,LAS,-10.0,WN458,WN,458,Southwest,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
,arrival,Everett,Arrived,12,3.0,2026-03-20 09:50:00,2026-03-20 09:42:00,AS2270,PAE,-8.0,AS2270,AS,2270,Alaska,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
,arrival,Las Vegas,Arrived,15,6.0,2026-03-20 09:53:00,2026-03-20 09:54:00,NK1622,LAS,1.0,NK1622,NK,1622,Spirit,On Time,2026-03-20,9,Friday,3,0,0,1,0,1.0
710290.0,arrival,Denver,Arrived,19,5.0,2026-03-20 10:00:00,2026-03-20 09:50:00,WN3846,DEN,-10.0,WN3846,WN,3846,Southwest,On Time,2026-03-20,10,Friday,3,0,0,1,0,1.0
,arrival,Dallas-Ft. Worth,Arrived,5,1.0,2026-03-20 10:05:00,2026-03-20 09:38:00,AA3197,DFW,-27.0,AA3197,AA,3197,American,Early,2026-03-20,10,Friday,3,0,0,0,1,1.0
,arrival,Newark,Arrived,8,4.0,2026-03-20 10:09:00,2026-03-20 09:17:00,"UA785, AC3741",EWR,-52.0,UA785,UA,785,United,Early,2026-03-20,10,Friday,3,0,0,0,1,1.0
710296.0,arrival,Sacramento,Arrived,21,5.0,2026-03-20 10:10:00,2026-03-20 10:05:00,WN574,SMF,-5.0,WN574,WN,574,Southwest,On Time,2026-03-20,10,Friday,3,0,0,1,0,1.0
,arrival,Seattle-Tacoma,Arrived,3,2.0,2026-03-20 10:14:00,2026-03-20 09:58:00,DL2101,SEA,-16.0,DL2101,DL,2101,Delta,Early,2026-03-20,10,Friday,3,0,0,0,1,1.0
,arrival,Seattle-Tacoma,Arrived,11,3.0,2026-03-20 10:19:00,2026-03-20 10:06:00,AS699,SEA,-13.0,AS699,AS,699,Alaska,On Time,2026-03-20,10,Friday,3,0,0,1,0,1.0
,arrival,Chicago/O'Hare,Arrived,7,1.0,2026-03-20 10:46:00,2026-03-20 10:47:00,AA2285,ORD,1.0,AA2285,AA,2285,American,On Time,2026-03-20,10,Friday,3,0,0,1,0,1.0
,arrival,Detroit,Arrived,3,2.0,2026-03-20 10:46:00,2026-03-20 11:27:00,DL1857,DTW,41.0,DL1857,DL,1857,Delta,Delayed,2026-03-20,10,Friday,3,0,1,0,0,0.0
,arrival,Denver,Arrived,16,6.0,2026-03-20 10:47:00,2026-03-20 10:16:00,F94371,DEN,-31.0,F94371,F,94371,Other,Early,2026-03-20,10,Friday,3,0,0,0,1,1.0
,arrival,San Francisco,Arrived,12,3.0,2026-03-20 10:55:00,2026-03-20 10:41:00,AS3450,SFO,-14.0,AS3450,AS,3450,Alaska,On Time,2026-03-20,10,Friday,3,0,0,1,0,1.0
710307.0,arrival,Las Vegas,Arrived,19,5.0,2026-03-20 11:05:00,2026-03-20 11:03:00,WN1479,LAS,-2.0,WN1479,WN,1479,Southwest,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
,arrival,Las Vegas,Arrived,2,2.0,2026-03-20 11:16:00,2026-03-20 11:14:00,DL4078,LAS,-2.0,DL4078,DL,4078,Delta,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
,arrival,Seattle-Tacoma,Arrived,11,3.0,2026-03-20 11:19:00,2026-03-20 11:18:00,AS759,SEA,-1.0,AS759,AS,759,Alaska,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
710311.0,arrival,San Jose,Arrived,17,6.0,2026-03-20 11:20:00,2026-03-20 11:11:00,WN1866,SJC,-9.0,WN1866,WN,1866,Southwest,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
,arrival,Atlanta,Arrived,4,2.0,2026-03-20 11:24:00,2026-03-20 11:11:00,DL329,ATL,-13.0,DL329,DL,329,Delta,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
,arrival,Vancouver,Arrived,14,6.0,2026-03-20 11:25:00,2026-03-20 12:31:00,AC598,YVR,66.0,AC598,AC,598,Air Canada,Delayed,2026-03-20,11,Friday,3,0,1,0,0,0.0
710312.0,arrival,Oakland,Arrived,21,5.0,2026-03-20 11:25:00,2026-03-20 11:15:00,WN1984,OAK,-10.0,WN1984,WN,1984,Southwest,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
710313.0,arrival,Phoenix,Arrived,20,5.0,2026-03-20 11:25:00,2026-03-20 11:09:00,WN3496,PHX,-16.0,WN3496,WN,3496,Southwest,Early,2026-03-20,11,Friday,3,0,0,0,1,1.0
,arrival,Houston,Arrived,10,4.0,2026-03-20 11:27:00,2026-03-20 10:43:00,UA1383,IAH,-44.0,UA1383,UA,1383,United,Early,2026-03-20,11,Friday,3,0,0,0,1,1.0
,arrival,Phoenix,Arrived,5,1.0,2026-03-20 11:36:00,2026-03-20 11:27:00,AA456,PHX,-9.0,AA456,AA,456,American,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
710319.0,arrival,Denver,Arrived,18,5.0,2026-03-20 11:45:00,2026-03-20 11:17:00,WN1697,DEN,-28.0,WN1697,WN,1697,Southwest,Early,2026-03-20,11,Friday,3,0,0,0,1,1.0
,arrival,Chicago/O'Hare,Arrived,9,4.0,2026-03-20 11:51:00,2026-03-20 12:23:00,"UA1304, AC5451",ORD,32.0,UA1304,UA,1304,United,Delayed,2026-03-20,11,Friday,3,0,1,0,0,0.0
,arrival,New York/JFK,Arrived,6,1.0,2026-03-20 11:52:00,2026-03-20 11:09:00,AA3085,JFK,-43.0,AA3085,AA,3085,American,Early,2026-03-20,11,Friday,3,0,0,0,1,1.0
,arrival,Dallas-Ft. Worth,Arrived,7,1.0,2026-03-20 11:57:00,2026-03-20 11:51:00,AA2264,DFW,-6.0,AA2264,AA,2264,American,On Time,2026-03-20,11,Friday,3,0,0,1,0,1.0
,arrival,Salt Lake City,Arrived,2,2.0,2026-03-20 12:20:00,2026-03-20 12:23:00,DL1189,SLC,3.0,DL1189,DL,1189,Delta,On Time,2026-03-20,12,Friday,3,0,0,1,0,1.0
,arrival,San Francisco,Arrived,8,4.0,2026-03-20 12:22:00,2026-03-20 12:22:00,"UA643, AC3054",SFO,0.0,UA643,UA,643,United,On Time,2026-03-20,12,Friday,3,0,0,1,0,1.0
,arrival,Provo,Arrived,16,6.0,2026-03-20 12:29:00,2026-03-20 12:12:00,G41602,PVU,-17.0,G41602,G,41602,Other,Early,2026-03-20,12,Friday,3,0,0,0,1,1.0
,arrival,Phoenix,Arrived,5,1.0,2026-03-20 12:37:00,2026-03-20 12:28:00,AA457,PHX,-9.0,AA457,AA,457,American,On Time,2026-03-20,12,Friday,3,0,0,1,0,1.0
710331.0,arrival,Sacramento,Arrived,17,5.0,2026-03-20 12:40:00,2026-03-20 12:29:00,WN1129,SMF,-11.0,WN1129,WN,1129,Southwest,On Time,2026-03-20,12,Friday,3,0,0,1,0,1.0
,arrival,Minneapolis-St. Paul,Arrived,4,2.0,2026-03-20 12:47:00,2026-03-20 12:56:00,DL2081,MSP,9.0,DL2081,DL,2081,Delta,On Time,2026-03-20,12,Friday,3,0,0,1,0,1.0
,arrival,Las Vegas,Arrived,15,6.0,2026-03-20 13:00:00,2026-03-20 12:34:00,F93737,LAS,-26.0,F93737,F,93737,Other,Early,2026-03-20,13,Friday,3,0,0,0,1,1.0
,arrival,Denver,Arrived,10,4.0,2026-03-20 13:15:00,2026-03-20 12:42:00,"UA1320, AC5277",DEN,-33.0,UA1320,UA,1320,United,Early,2026-03-20,13,Friday,3,0,0,0,1,1.0
710339.0,arrival,San Jose,Arrived,19,5.0,2026-03-20 13:20:00,2026-03-20 13:08:00,WN3810,SJC,-12.0,WN3810,WN,3810,Southwest,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
,arrival,Ogden,Arrived,2,2.0,2026-03-20 13:23:00,2026-03-20 13:36:00,MX615,OGD,13.0,MX615,MX,615,Breeze,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
,arrival,Portland,Arrived,13,3.0,2026-03-20 13:24:00,2026-03-20 13:22:00,AS588,PDX,-2.0,AS588,AS,588,Alaska,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
,arrival,Santa Rosa,Arrived,12,3.0,2026-03-20 13:24:00,2026-03-20 13:17:00,AS3287,STS,-7.0,AS3287,AS,3287,Alaska,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
710340.0,arrival,Oakland,Arrived,20,5.0,2026-03-20 13:30:00,2026-03-20 13:18:00,WN4100,OAK,-12.0,WN4100,WN,4100,Southwest,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
710341.0,arrival,Austin,Arrived,18,5.0,2026-03-20 13:40:00,2026-03-20 13:26:00,WN1036,AUS,-14.0,WN1036,WN,1036,Southwest,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
,arrival,Dallas-Ft. Worth,Arrived,5,1.0,2026-03-20 13:57:00,2026-03-20 13:39:00,AA2861,DFW,-18.0,AA2861,AA,2861,American,Early,2026-03-20,13,Friday,3,0,0,0,1,1.0
,arrival,Las Vegas,Arrived,15,6.0,2026-03-20 13:58:00,2026-03-20 13:55:00,NK949,LAS,-3.0,NK949,NK,949,Spirit,On Time,2026-03-20,13,Friday,3,0,0,1,0,1.0
,arrival,Seattle-Tacoma,Delayed,11,3.0,2026-03-20 14:03:00,2026-03-20 16:19:00,AS1357,SEA,136.0,AS1357,AS,1357,Alaska,Delayed,2026-03-20,14,Friday,3,0,1,0,0,0.0
,arrival,Houston,Arrived,9,4.0,2026-03-20 14:11:00,2026-03-20 13:39:00,UA1612,IAH,-32.0,UA1612,UA,1612,United,Early,2026-03-20,14,Friday,3,0,0,0,1,1.0
,arrival,Phoenix,Arrived,16,6.0,2026-03-20 14:15:00,2026-03-20 13:57:00,F94957,PHX,-18.0,F94957,F,94957,Other,Early,2026-03-20,14,Friday,3,0,0,0,1,1.0
710345.0,arrival,San Jose Del Cabo,Arrived,14,7.0,2026-03-20 14:20:00,2026-03-20 14:07:00,WN631,SJD,-13.0,WN631,WN,631,Southwest,On Time,2026-03-20,14,Friday,3,0,0,1,0,1.0
710346.0,arrival,Phoenix,Delayed,21,5.0,2026-03-20 14:20:00,2026-03-20 14:37:00,WN737,PHX,17.0,WN737,WN,737,Southwest,Delayed,2026-03-20,14,Friday,3,0,1,0,0,0.0
,arrival,Chicago/O'Hare,Arrived,7,1.0,2026-03-20 14:23:00,2026-03-20 14:07:00,AA2212,ORD,-16.0,AA2212,AA,2212,American,Early,2026-03-20,14,Friday,3,0,0,0,1,1.0
,arrival,San Francisco,On Time,12,3.0,2026-03-20 14:34:00,2026-03-20 14:32:00,AS3267,SFO,-2.0,AS3267,AS,3267,Alaska,On Time,2026-03-20,14,Friday,3,0,0,1,0,1.0
710347.0,arrival,Las Vegas,Arrived,20,5.0,2026-03-20 14:35:00,2026-03-20 14:20:00,WN2052,LAS,-15.0,WN2052,WN,2052,Southwest,Early,2026-03-20,14,Friday,3,0,0,0,1,1.0
710348.0,arrival,San Jose,Early,18,5.0,2026-03-20 14:45:00,2026-03-20 14:37:00,WN3372,SJC,-8.0,WN3372,WN,3372,Southwest,On Time,2026-03-20,14,Friday,3,0,0,1,0,1.0
,arrival,San Francisco,Early,8,4.0,2026-03-20 14:50:00,2026-03-20 14:41:00,"UA5440, AC5458",SFO,-9.0,UA5440,UA,5440,United,On Time,2026-03-20,14,Friday,3,0,0,1,0,1.0
710350.0,arrival,Sacramento,On Time,19,5.0,2026-03-20 15:05:00,2026-03-20 15:08:00,WN580,SMF,3.0,WN580,WN,580,Southwest,On Time,2026-03-20,15,Friday,3,0,0,1,0,1.0
710354.0,arrival,Oakland,Delayed,18,5.0,2026-03-20 15:40:00,2026-03-20 17:23:00,WN4101,OAK,103.0,WN4101,WN,4101,Southwest,Delayed,2026-03-20,15,Friday,3,0,1,0,0,0.0
,arrival,Phoenix,Early,5,1.0,2026-03-20 15:42:00,2026-03-20 15:31:00,AA2094,PHX,-11.0,AA2094,AA,2094,American,On Time,2026-03-20,15,Friday,3,0,0,1,0,1.0
710357.0,arrival,Denver,Early,21,5.0,2026-03-20 15:50:00,2026-03-20 15:40:00,WN2016,DEN,-10.0,WN2016,WN,2016,Southwest,On Time,2026-03-20,15,Friday,3,0,0,1,0,1.0
,arrival,Dallas-Ft. Worth,Early,6,1.0,2026-03-20 15:54:00,2026-03-20 15:31:00,AA2659,DFW,-23.0,AA2659,AA,2659,American,Early,2026-03-20,15,Friday,3,0,0,0,1,1.0
,arrival,Tucson,Delayed,12,3.0,2026-03-20 16:02:00,2026-03-20 16:33:00,AS3471,TUS,31.0,AS3471,AS,3471,Alaska,Delayed,2026-03-20,16,Friday,3,0,1,0,0,0.0
,arrival,Salt Lake City,Early,3,2.0,2026-03-20 16:09:00,2026-03-20 15:50:00,DL1277,SLC,-19.0,DL1277,DL,1277,Delta,Early,2026-03-20,16,Friday,3,0,0,0,1,1.0
,arrival,Las Vegas,Delayed,2,2.0,2026-03-20 16:20:00,2026-03-20 16:30:00,MX681,LAS,10.0,MX681,MX,681,Breeze,On Time,2026-03-20,16,Friday,3,0,0,1,0,1.0
,arrival,Seattle-Tacoma,On Time,13,3.0,2026-03-20 16:29:00,2026-03-20 16:24:00,AS773,SEA,-5.0,AS773,AS,773,Alaska,On Time,2026-03-20,16,Friday,3,0,0,1,0,1.0
710360.0,arrival,San Jose,On Time,17,5.0,2026-03-20 16:35:00,2026-03-20 16:31:00,WN510,SJC,-4.0,WN510,WN,510,Southwest,On Time,2026-03-20,16,Friday,3,0,0,1,0,1.0
710361.0,arrival,Las Vegas,Early,20,5.0,2026-03-20 16:40:00,2026-03-20 16:29:00,WN2303,LAS,-11.0,WN2303,WN,2303,Southwest,On Time,2026-03-20,16,Friday,3,0,0,1,0,1.0
,arrival,Las Vegas,Early,4,2.0,2026-03-20 16:48:00,2026-03-20 16:41:00,DL4074,LAS,-7.0,DL4074,DL,4074,Delta,On Time,2026-03-20,16,Friday,3,0,0,1,0,1.0
,arrival,San Francisco,Early,12,3.0,2026-03-20 16:56:00,2026-03-20 16:47:00,AS3417,SFO,-9.0,AS3417,AS,3417,Alaska,On Time,2026-03-20,16,Friday,3,0,0,1,0,1.0
